valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
1.43258427,1.3649,-2.078651685,1.9568,0,225,225,179,1,368_6507b94d7d0199f14efd3706db30c9c44b96085f84e9cc7792e3e0ae_circblurext.jpg,1.959544,0.400336,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-1.835205993,1.6412,0.608614232,2.1874,0,226,226,538,1,986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_circblurint.jpg,-3.906316,-0.60496,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
1.132958801,1.4144,-2.041198502,2.0455,0,227,227,231,1,407_578d31d32e806706dde2563213f130b90e621abfed0e47ecabd85d27_blur.jpg,3.5873,-0.444444,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.698501873,1.3929,0.945692884,2.3698,0,228,228,394,1,663_aaf52107fe3a86392530d88b34e86f9d2b6820714cad98d1e3c2cb67_circblurint.jpg,2.58766,0.0918696,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-0.187265918,2.2719,-2.584269663,2.808,0,229,229,493,1,824_b1d91cc824ce0d3d383d3147da88d3d6dbaf6be918bab79e3ec8f501_bw.jpg,-3.645176,-1.432784,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.623595506,1.6111,0.683520599,2.5633,0,230,230,417,1,692_7d7eaf20e6de8956f0fca7500ace97a8599aa8b605a7d690cdb28724_blur.jpg,-2.063492,-1.26984,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.810861423,2.3759,0.112359551,3.2545,0,231,231,455,1,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_circblurext.jpg,2.428484,0.0,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
1.151685393,1.5205,-1.732209738,2.1282,0,232,232,198,1,380_34772591c787182a37724027eac6948ebc9d4064f6a601d23b923b8e_orig.jpg,2.222224,-0.063492,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
1.928838951,1.4372,-2.34082397,2.0123,0,233,233,69,1,172_c641c6c56ca6b594b773084e1363c852abdb65f988d7ff802ee503f2_blur.jpg,0.379572,0.01725328,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-1.413857678,1.654,-0.327715356,2.238,0,234,234,593,1,1228_557412d34d6a70b7c5d222e030aa485b351a4574e8ba1a3112d1d13d_circblurext.jpg,2.137444,0.703464,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.771535581,1.2743,-0.084269663,2.0658,0,235,235,304,1,453_54f106fd1d4b65fa4aa347407127fc30d49f791e81aee3a0bbe44489_circblurint.jpg,2.222224,0.0,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-0.15917603,4.9773,-2.284644195,5.82,0,236,236,487,1,818_877aae033c31e3bbca4486321a5307f87cf53c576c546462d3daf194_bw.jpg,-1.277584,0.619436,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.539325843,1.3701,0.486891386,1.9702,0,237,237,472,1,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_circblurint.jpg,3.140096,0.448584,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.670411985,1.1702,0.102996255,2.4311,0,238,238,132,1,349_8809a67686d34844c915d7700e2ea72ad1c02ae232ae0d3cc0e458d4_orig.jpg,-3.619048,-0.2857144,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.205992509,2.8749,-2.237827715,3.955,0,239,239,54,1,137_0e6a04243c0a42a5e2528a2d181255ca2a4b7bd6e7978c5c2059c69f_orig.jpg,-0.95238,2.095236,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.445692884,1.0937,0.870786517,1.8056,0,240,240,440,1,700_59cb565f134f1afd066d7b6d936c6511b7cb76de0e9cbb5ce15124ad_edges.jpg,0.0,0.0,edges,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-1.891385768,11.8792,-0.093632959,12.6711,0,241,241,583,1,1225_59c67a821456f2cce3e5acf66d7f00076bd02caffc984c1eb0df794e_bw.jpg,-0.444444,3.809524,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
1.451310861,1.5116,-3.155430712,2.3276,0,242,242,71,1,172_c641c6c56ca6b594b773084e1363c852abdb65f988d7ff802ee503f2_circblurext.jpg,0.379572,0.01725328,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.958801498,1.4868,0.580524345,3.0138,0,243,243,257,1,416_5eb54976bb41ce2a6d129ef985f792e716f010fb9b69b15f50f5d2db_circblurext.jpg,-2.58766,2.602972,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.655430712,1.8818,-2.144194757,2.9137,0,244,244,540,1,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_orig.jpg,3.428572,-0.476192,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.099250936,1.2202,1.601123596,1.7228,0,245,245,428,1,694_7a14b8ab7c564dcb0f628c4de7f6cb54e4c5f6601f774bf167641c37_edges.jpg,1.819588,0.116144,edges,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.164794007,0.9878,0.505617978,1.7111,0,246,246,525,1,877_cab3efed0c9ff4552037df6c1ea4ea9713f915c94592a14dbf2799da_blur.jpg,3.174604,0.3174604,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.533707865,1.5327,-2.602996255,2.1207,0,247,247,61,1,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_bw.jpg,2.222224,0.0,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.754681648,1.2381,-0.205992509,1.8781,0,248,248,511,1,858_2f6539ee36aba48c38dc716d4f7c3ae93367d6ddf23ab41745d4172c_bw.jpg,0.0623832,0.176752,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
1.498127341,1.5273,-2.593632959,2.3198,0,249,249,469,1,741_2b218fb015e3da83db73cacdb52e61e0c2534c1fe255bb1c5c74d47f_bw.jpg,3.140096,0.448584,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.483146067,1.5534,0.552434457,2.2059,0,250,250,255,1,416_5eb54976bb41ce2a6d129ef985f792e716f010fb9b69b15f50f5d2db_blur.jpg,-2.58766,2.602972,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
2.144194757,1.5397,-2.574906367,2.2917,0,251,251,516,1,860_05c4e22518a30d3d2add458a8fc6488f87b9b02dd8e385ded939f025_orig.jpg,1.955092,0.3097172,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.923220974,1.7662,0.140449438,2.9364,0,252,252,502,1,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_circblurint.jpg,3.088264,1.21538,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.45505618,1.5449,0.337078652,2.3373,0,253,253,279,1,440_9bf7e8609729bf888835168834da6c3ff30b75d0d4f36e2ee6918bcc_blur.jpg,-2.284164,2.710028,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-0.95505618,1.5664,-0.777153558,2.2781,0,254,254,219,1,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_blur.jpg,2.857144,-0.3809524,blurring,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.108614232,2.2149,0.290262172,2.9746,0,255,255,314,1,459_46e25de472bb056cb470716d30937415f7344bfc4354d6eb710d8c9f_edges.jpg,0.03174604,0.0,edges,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
2.116104869,1.3263,-3.820224719,2.07,0,256,256,595,1,1239_cee00457f4cfb76a407b12fd5ad714d440a4614c1e5467ee16caf618_bw.jpg,-0.03174604,0.190476,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.164794007,1.2768,-0.028089888,1.7645,0,257,257,350,1,498_305b74cdc4784d9d25e72724302e5402def70177ea31ae7e25fab66b_edges.jpg,3.04762,-0.444444,edges,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.717228464,1.0699,0.205992509,1.6106,0,258,258,89,1,243_beddb302dcb21071d88c8d2cab07002050d36b3001ef28f89389fa56_circblurext.jpg,-0.3450656,-0.2070392,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.024344569,0.9938,-0.046816479,1.5774,0,259,259,535,1,986_a77edb21e78bc3a6aa7406517824596b3496ad6c657b6befb84cf370_bw.jpg,-3.906316,-0.60496,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-3.801498127,1.1606,-0.149812734,1.9869,0,260,260,587,1,1225_59c67a821456f2cce3e5acf66d7f00076bd02caffc984c1eb0df794e_circblurext.jpg,-0.444444,3.809524,circularblurringext,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.992509363,1.1297,-1.760299625,2.0032,0,261,261,570,1,1039_d64da8480fc6e94dcdc513237d600570ae0b9fe48795ac6a8b2d29a7_orig.jpg,-2.507936,-1.142856,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-2.846441948,1.0422,-0.121722846,1.6259,0,262,262,235,1,410_9633c4ff6e8888fcfca59a60ca86e9606d3e0736500a254101bdf295_bw.jpg,-0.3677892,2.981028,blackwhite,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
-1.54494382,1.4463,-0.234082397,1.9662,0,263,263,102,1,284_cdcbd54fc995081ac95c8b2c37a19cebb341f61a8eb268cee1623492_orig.jpg,-1.015872,2.095236,original,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
0.880149813,1.7811,-1.488764045,3.6452,0,264,264,220,1,396_208259ea431d47bb7f3946213eb099834eb119756ce304ad473d4d9f_circblurint.jpg,2.857144,-0.3809524,circularblurringint,,2022-06-10_11h55.44.376,ratings,2022.1.1,Win32,60.0348202
