valence_slider.response,valence_slider.rt,arousal_slider.response,arousal_slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,img_name,vm,am,manipulation,participant,date,expName,psychopyVersion,OS,frameRate
1.020599251,28.3964,1.048689139,30.3375,0,75,75,402,1,686_6745b57686ad5d1bd6cf3e7ed5bc0243a154f8939e88e30321dfcfdb_orig.jpg,-1.523808,3.650792,original,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
0.964419476,4.881,-1.994382022,9.0307,0,76,76,451,1,716_2ab64478147184c4df720a52cf621875addc9007cb2967e4a9a88909_bw.jpg,2.428484,0.0,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-3.88576779,5.7432,2.968164794,7.2873,0,77,77,245,1,411_adfd0d5782129756321ff671d0cfb712528504c66c863df11aabd1e7_circblurext.jpg,-3.392332,-1.369576,circularblurringext,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
0.898876404,4.9432,1.011235955,10.343,0,78,78,581,1,1061_665178b9cb0bc869cc2e2b68def4838db04e66f9531098fb75875a09_circblurext.jpg,0.3492064,-0.3174604,circularblurringext,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-1.029962547,43.9104,1.011235955,48.3099,0,79,79,155,1,355_00a76f54934d36566dd0e7b091b8aa6a56d8e6b32d349aa578a10b45_circblurext.jpg,2.910052,0.3439152,circularblurringext,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-0.926966292,10.4365,0.9082397,11.5741,0,80,80,347,1,494_5c6c3b85a2734a43c24bfe337d42ffcc82b7347227804d01c784cef4_circblurext.jpg,0.03871468,0.0,circularblurringext,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
2.986891386,3.2273,3.052434457,4.2777,0,81,81,541,1,1005_b980c0747d20935bc63cc27a9e05ce2ff5bae98f859872ec48edd7f5_bw.jpg,3.428572,-0.476192,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
0.037453184,4.6722,-1.011235955,9.3186,0,82,82,552,1,1014_a5c212ca979d482cf94c2db7697aba75620391a64b030ab7ad2bbecf_orig.jpg,-3.174604,-1.374372,original,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-2.902621723,3.4441,0.95505618,5.9043,0,83,83,571,1,1039_d64da8480fc6e94dcdc513237d600570ae0b9fe48795ac6a8b2d29a7_bw.jpg,-2.507936,-1.142856,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
2.059925094,10.906,1.975655431,13.554,0,84,84,109,1,293_3dfdfafc0c6a54b2da7453750ac281f7718c0b3337b0a74c4563d6bd_bw.jpg,-2.574524,2.632596,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-1.938202247,5.8433,0.898876404,12.7212,0,85,85,325,1,468_8b69b13120daebadd8a4a3166e1419f2404395cba231307a4efa9fde_bw.jpg,2.031744,0.2539684,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
3.679775281,3.248,3.913857678,5.5872,0,86,86,37,1,82_43f4d5aec7c2e5bd495473f6708a0f2d47c9fe34e1fe9436646cb036_bw.jpg,2.022756,0.505688,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-1.985018727,5.8152,0.945692884,7.5932,0,87,87,113,1,293_3dfdfafc0c6a54b2da7453750ac281f7718c0b3337b0a74c4563d6bd_circblurext.jpg,-2.574524,2.632596,circularblurringext,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-1.076779026,8.42,-1.151685393,12.1258,0,88,88,307,1,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_bw.jpg,-2.526412,-0.3827896,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-0.009363296,4.5046,-0.037453184,6.0804,0,89,89,206,1,381_5935a9f9796adce2f1539af6c75bcdc0c80d847a2ce9b77cf59b7672_edges.jpg,-1.327432,-0.442476,edges,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
0.121722846,23.6592,-0.992509363,26.3951,0,90,90,306,1,455_34a7d8167619d110206c369e3f7dce8a3f99db763a9d8e2b956501d3_orig.jpg,-2.526412,-0.3827896,original,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-1.123595506,4.4368,0.926966292,9.2283,0,91,91,269,1,431_ab5a1dbbe9292ac7f74e276cdabcd372e2c1f852ff34bf7cc6646ef8_circblurext.jpg,3.102584,0.354334,circularblurringext,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-0.936329588,9.9602,0.973782772,11.098,0,92,92,433,1,694_f80f33613b268beffd6c044537cf3b44a84683d6e889bc37b8e9c34b_bw.jpg,-0.3785616,3.34728,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
0.992509363,4.0274,1.076779026,5.5574,0,93,93,499,1,854_081a8409e4d6d10923b2dedcc16a3fca405fcd602e55a20d84cac69d_bw.jpg,3.088264,1.21538,blackwhite,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
0.964419476,3.8047,-1.020599251,6.2947,0,94,94,338,1,492_a1a4d288d3bc486c83c3b6a835c42891989f5ba781633932298a7676_edges.jpg,3.406892,-0.44522,edges,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-1.039325843,6.7204,0.983146067,7.7781,0,95,95,62,1,156_08e8cf8f04630e9213e610580de73f51572d1d589878648700bae4dc_edges.jpg,2.222224,0.0,edges,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
1.985018727,2.3773,3.895131086,4.324,0,96,96,80,1,242_85283f6935a89812ab229dcad9ba184529c9242ac3106d768ecf3ab3_edges.jpg,2.14918,-0.2949852,edges,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
-1.086142322,3.5968,1.058052434,10.9972,0,97,97,77,1,236_f645730e1eb06155418c9a571329cc7fa320654fcaaedf1048b5cc11_circblurext.jpg,2.253968,0.0,circularblurringext,brfr09,2022-06-13_11h02.21.185,ratings,2022.1.1,Win32,60.0060006
